date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-,GSPCClose-,SOXClose-,IXICOpen-,GSPCOpen-,SOXOpen-
2011-07-18,0000,0,0.0097915,-0.0004258,-0.0016423,-0.0089291,-0.0081965,-0.0141435,0.0047904,-0.0067862,0.0022633,
2011-07-19,0000,0,0.0107181,0.0107556,0.0208588,0.0217264,0.0160470,0.0321582,0.0170494,0.0162495,0.0226970,
2011-07-20,0000,0,0.0074234,0.0012963,0.0012584,-0.0043671,-0.0006713,-0.0058212,-0.0073081,-0.0022706,-0.0109262,
2011-07-21,0000,-0,-0.0007154,-0.0006423,0.0054967,0.0071267,0.0133651,0.0094515,0.0055284,0.0135065,0.0157559,
2011-07-22,0000,-0,-0.0073662,-0.0093476,-0.0094213,0.0085350,0.0009070,0.0236930,-0.0008298,0.0003868,0.0088985,
2011-07-25,0000,0,0.0085001,0.0106490,0.0125912,-0.0056388,-0.0056751,-0.0135953,0.0037394,-0.0051817,0.0042944,
2011-07-26,0000,-0,-0.0040447,0.0047984,0.0026368,-0.0010000,-0.0041218,0.0083401,-0.0067714,-0.0041144,-0.0100461,
2011-07-27,0000,-0,-0.0002415,0.0031219,-0.0057362,-0.0271883,-0.0207297,-0.0392197,-0.0209755,-0.0207458,-0.0265892,
2011-07-28,0000,-0,-0.0124856,-0.0108212,-0.0142315,0.0005278,-0.0032445,-0.0015364,-0.0105749,-0.0036304,-0.0163337,
2011-07-29,0000,-0,-0.0001020,0.0082067,0.0065737,-0.0035808,-0.0064924,-0.0092779,0.0196242,-0.0058255,0.0182320,
2011-08-01,0000,-0,-0.0192220,-0.0051685,-0.0135893,-0.0042884,-0.0041494,-0.0000258,-0.0231500,-0.0046869,-0.0228804,
2011-08-02,0000,0,0.0007105,-0.0011222,-0.0151191,-0.0282365,-0.0262270,-0.0313458,-0.0203144,-0.0257604,-0.0209056,
2011-08-03,0000,-0,-0.0639845,-0.0186479,-0.0167832,0.0088486,0.0049907,0.0111231,-0.0096625,0.0047452,-0.0046614,
2011-08-04,0000,-0,-0.0248752,-0.0139740,-0.0591025,-0.0534660,-0.0502221,-0.0617654,-0.0263845,-0.0499467,-0.0325008,
2011-08-05,0000,-0,-0.0699659,-0.0287046,-0.0397641,-0.0094692,-0.0005753,-0.0202730,-0.0543456,-0.0015019,-0.0658628,
2011-08-08,0000,0,0.0590911,0.0309057,-0.0079646,-0.0741064,-0.0713916,-0.0570126,-0.0188041,-0.0698517,-0.0056331,
2011-08-09,0000,-0,-0.0199818,0.0024223,0.0314361,0.0502836,0.0452611,0.0443047,0.0096555,0.0439847,0.0086121,
2011-08-10,0000,0,0.0331480,0.0197821,-0.0022321,-0.0426157,-0.0461919,-0.0210579,-0.0041440,-0.0450103,0.0105857,
2011-08-11,0000,-0,-0.0072891,-0.0247191,-0.0107463,0.0447831,0.0442421,0.0492272,0.0364857,0.0439691,0.0450455,
2011-08-12,0000,0,0.0149310,0.0064225,0.0233228,0.0061005,0.0052341,-0.0042180,0.0059595,0.0050812,-0.0108644,
2011-08-15,0000,-0,-0.0101516,-0.0113277,-0.0026671,0.0184800,0.0213202,0.0193851,0.0017574,0.0210593,0.0052223,
2011-08-16,0000,-0,-0.0112003,-0.0085136,-0.0073407,-0.0125820,-0.0098343,-0.0203708,0.0005182,-0.0094979,-0.0097000,
2011-08-17,0000,-0,-0.0413832,-0.0139488,-0.0166501,-0.0047661,0.0009465,-0.0065421,-0.0375188,-0.0027488,-0.0336044,
2011-08-18,0000,-0,-0.0089335,-0.0097236,-0.0370436,-0.0550531,-0.0466751,-0.0628179,-0.0352948,-0.0430963,-0.0390975,
2011-08-19,0000,0,0.0028116,-0.0049394,-0.0041531,-0.0164785,-0.0152377,-0.0181111,0.0181736,-0.0150594,0.0088846,
2011-08-22,0000,0,0.0293816,0.0239463,0.0314745,0.0015094,0.0002580,0.0079650,-0.0152185,0.0007204,-0.0064041,
2011-08-23,0000,-0,-0.0043707,-0.0119393,-0.0063042,0.0411601,0.0331484,0.0495536,0.0313972,0.0325256,0.0435134,
2011-08-24,0000,-0,-0.0162600,-0.0200516,-0.0124223,0.0087653,0.0129501,-0.0011571,0.0135494,0.0123482,-0.0054032,
2011-08-25,0000,0,0.0059335,0.0008838,0.0045977,-0.0198625,-0.0158117,-0.0278298,-0.0258096,-0.0153946,-0.0258672,
2011-08-26,0000,0,0.0223990,0.0125481,0.0175389,0.0242837,0.0148963,0.0273295,0.0407011,0.0161812,0.0412845,
2011-08-29,0000,0,0.0014155,-0.0010698,0.0089169,0.0321063,0.0275023,0.0353197,0.0141653,0.0263275,0.0155815,
2011-08-30,0000,0,0.0171762,0.0098355,0.0122937,0.0054346,0.0023415,-0.0005862,0.0164804,0.0026711,0.0140318,
2011-08-31,0000,0,0.0002692,-0.0053392,0.0021140,0.0012987,0.0048979,-0.0068580,-0.0024813,0.0050200,-0.0107916,
2011-09-01,0000,-0,-0.0213907,-0.0057006,-0.0000902,-0.0131263,-0.0120141,-0.0169787,-0.0344615,-0.0126422,-0.0396620,
2011-09-07,0000,-0,-0.0043696,-0.0070108,0.0025648,0.0294672,0.0278487,0.0428217,0.0088049,0.0268201,0.0167098,
2011-09-08,0000,-0,-0.0050757,0.0055646,0.0081728,-0.0078287,-0.0107260,-0.0059918,-0.0102427,-0.0106380,-0.0062337,
2011-09-09,0000,-0,-0.0099926,-0.0187557,-0.0296562,-0.0247772,-0.0274382,-0.0107635,-0.0022097,-0.0195942,0.0283944,
2011-09-13,0000,-0,-0.0109728,-0.0314078,-0.0225359,0.0253382,0.0158926,0.0485294,0.0179953,0.0091450,0.0242362,
2011-09-14,0000,0,0.0159735,0.0015029,0.0212858,0.0157043,0.0133005,0.0254438,0.0181086,0.0135526,0.0285993,
2011-09-15,0000,0,0.0103713,0.0109681,0.0253016,0.0132409,0.0168967,0.0140649,0.0044762,0.0163495,0.0046396,
2011-09-16,0000,-0,-0.0116530,-0.0122913,-0.0129022,0.0058117,0.0056743,0.0021471,-0.0088107,0.0047572,-0.0162493,
2011-09-19,0000,0,0.0039996,0.0009676,0.0015975,-0.0036282,-0.0098996,-0.0117089,0.0150692,-0.0087090,0.0090019,
2011-09-20,0000,-0,-0.0129618,0.0026832,0.0057100,-0.0087212,-0.0016638,-0.0126891,-0.0087772,-0.0007228,-0.0117788,
2011-09-21,0000,-0,-0.0448014,-0.0156033,-0.0315351,-0.0205067,-0.0302804,-0.0202261,-0.0547432,-0.0335580,-0.0507409,
2011-09-22,0000,-0,-0.0106525,-0.0078226,-0.0367970,-0.0336039,-0.0329332,-0.0356880,-0.0112481,-0.0316525,-0.0202142,
2011-09-23,0000,0,0.0006599,-0.0217198,-0.0245888,0.0110984,0.0060452,0.0199194,0.0233682,0.0071158,0.0328690,
2011-09-26,0000,0,0.0164023,0.0082963,0.0300185,0.0132952,0.0228041,-0.0012517,0.0249143,0.0227023,0.0096803,
2011-09-27,0000,-0,-0.0082171,-0.0001959,0.0079796,0.0118343,0.0105753,0.0177864,-0.0011416,0.0102689,0.0067820,
2011-09-28,0000,0,0.0182826,0.0128769,0.0049606,-0.0221747,-0.0211284,-0.0299696,-0.0088108,-0.0205341,-0.0201728,
2011-09-29,0000,-0,-0.0131161,0.0004457,0.0059194,-0.0043616,0.0080489,-0.0129411,-0.0371201,0.0070608,-0.0378049,
2011-09-30,0000,-0,-0.0275931,-0.0163517,-0.0301413,-0.0270597,-0.0256138,-0.0354170,-0.0181493,-0.0253887,-0.0298153,
2011-10-03,0000,0,0.0175509,0.0156969,0.0048100,-0.0340650,-0.0292841,-0.0381469,-0.0382716,-0.0307904,-0.0420870,
2011-10-04,0000,0,0.0047134,-0.0103045,-0.0084016,0.0286882,0.0219939,0.0407371,0.0357284,0.0236737,0.0479081,
2011-10-05,0000,0,0.0161297,0.0052426,0.0200294,0.0226335,0.0175520,0.0300758,0.0246762,0.0175508,0.0322765,
2011-10-06,0000,0,0.0187703,0.0001442,0.0110871,0.0184736,0.0179747,0.0123603,0.0201466,0.0179566,0.0147208,
2011-10-07,0000,0,0.0055751,0.0067377,0.0252409,-0.0110795,-0.0082305,0.0043731,0.0176498,0.0247531,0.0239381,
2011-10-11,0000,0,0.0044617,-0.0010444,-0.0022161,0.0401389,0.0335246,0.0245283,0.0199148,0.0013292,0.0099900,
2011-10-12,0000,0,0.0009851,0.0006933,0.0061898,0.0083310,0.0096997,0.0094263,-0.0044546,0.0089232,-0.0013047,
2011-10-13,0000,-0,-0.0023769,-0.0098422,-0.0095473,0.0059193,-0.0029826,0.0197026,0.0226647,-0.0010866,0.0314606,
2011-10-14,0000,-0,-0.0082643,0.0064655,0.0138103,0.0178458,0.0170834,0.0111852,-0.0007199,0.0153699,-0.0052400,
2011-10-17,0000,0,0.0056277,0.0010001,-0.0138108,-0.0202415,-0.0197525,-0.0284896,-0.0150227,-0.0197543,-0.0204434,
2011-10-18,0000,-0,-0.0062330,-0.0054886,-0.0008309,0.0159967,0.0200101,0.0220514,0.0109123,0.0185621,0.0185013,
2011-10-19,0000,-0,-0.0103706,-0.0143022,-0.0150532,-0.0205028,-0.0128112,-0.0229630,-0.0143816,-0.0111908,-0.0287124,
2011-10-20,0000,0,0.0108699,-0.0024812,0.0014046,-0.0020857,0.0045335,-0.0172584,0.0094590,0.0045006,0.0060169,
2011-10-21,0000,0,0.0204701,0.0157785,0.0288864,0.0147263,0.0184615,0.0220908,0.0054937,0.0188340,0.0121553,
2011-10-24,0000,-0,-0.0091842,-0.0019850,0.0027913,0.0229603,0.0127094,0.0326271,0.0152763,0.0123347,0.0210725,
2011-10-25,0000,0,0.0146509,0.0130112,0.0059197,-0.0231275,-0.0204548,-0.0190484,-0.0095624,-0.0203552,-0.0011283,
2011-10-26,0000,0,0.0188321,0.0022273,0.0038849,0.0046215,0.0104267,0.0053231,0.0221165,0.0118974,0.0198292,
2011-10-27,0000,-0,-0.0073008,-0.0101338,0.0066767,0.0321182,0.0331545,0.0410876,0.0012628,0.0314702,0.0119435,
2011-10-28,0000,-0,-0.0119567,-0.0065619,-0.0037390,-0.0005407,0.0003891,0.0014887,-0.0067039,0.0004436,-0.0031866,
2011-10-31,0000,-0,-0.0062262,0.0098097,0.0045027,-0.0196468,-0.0253650,-0.0254599,-0.0378091,-0.0271463,-0.0429662,
2011-11-01,0000,0,0.0135346,0.0128855,-0.0031006,-0.0297089,-0.0287454,-0.0332576,0.0114689,-0.0257293,0.0037085,
2011-11-02,0000,-0,-0.0028807,-0.0191869,-0.0185167,0.0125077,0.0158494,0.0048686,0.0107456,0.0150454,0.0063957,
2011-11-03,0000,0,0.0054505,0.0028435,0.0187973,0.0214939,0.0184356,0.0291102,0.0044620,0.0179010,0.0103152,
2011-11-04,0000,0,0.0038301,-0.0001889,0.0024260,-0.0044003,-0.0063197,0.0110606,0.0019453,-0.0060724,0.0151360,
2011-11-07,0000,-0,-0.0008305,-0.0067993,-0.0027537,0.0033763,0.0062563,-0.0015606,0.0105823,0.0062722,0.0087983,
2011-11-08,0000,-0,-0.0289130,-0.0111428,-0.0051482,0.0118204,0.0115995,0.0059763,-0.0185986,0.0110259,-0.0240612,
2011-11-09,0000,-0,-0.0083490,-0.0167718,-0.0346410,-0.0403715,-0.0380929,-0.0484748,-0.0039781,-0.0370774,-0.0111377,
2011-11-10,0000,0,0.0137082,-0.0003312,0.0079554,0.0013333,0.0085505,0.0082242,0.0005728,0.0084911,0.0080704,
2011-11-11,0000,0,0.0057667,0.0071077,0.0210427,0.0200093,0.0191083,0.0343463,0.0065815,0.0187760,0.0202912,
2011-11-14,0000,0,0.0007246,-0.0032626,-0.0046175,-0.0081025,-0.0096423,-0.0130381,-0.0087616,-0.0097068,-0.0132749,
2011-11-15,0000,-0,-0.0255510,-0.0180615,-0.0140155,0.0107885,0.0047940,0.0144558,0.0049529,0.0048576,0.0077693,
2011-11-16,0000,-0,-0.0051370,0.0073418,0.0000393,-0.0176503,-0.0168969,-0.0059243,-0.0089938,-0.0171848,-0.0009528,
2011-11-17,0000,-0,-0.0181168,-0.0086138,-0.0212932,-0.0199460,-0.0170870,-0.0415921,-0.0163197,-0.0167490,-0.0320232,
2011-11-18,0000,-0,-0.0143886,-0.0175531,-0.0271404,-0.0060214,-0.0003949,-0.0083502,-0.0235392,-0.0004689,-0.0269924,
2011-11-21,0000,-0,-0.0139143,-0.0092257,-0.0060871,-0.0195629,-0.0190028,-0.0193575,-0.0070304,-0.0189777,-0.0095889,
2011-11-22,0000,-0,-0.0324111,-0.0236879,-0.0284437,-0.0007377,-0.0041581,-0.0126230,-0.0065809,-0.0046317,-0.0191233,
2011-11-28,0000,0,0.0050003,0.0031580,0.0128594,0.0339606,0.0284097,0.0310556,0.0077023,0.0284179,0.0058752,
2011-11-29,0000,0,0.0183416,-0.0141177,-0.0122434,-0.0047028,0.0022089,-0.0072316,0.0221467,0.0034762,0.0149531,
2011-11-30,0000,0,0.0044095,0.0064469,0.0382479,0.0400063,0.0415170,0.0554484,0.0111941,0.0402515,0.0322900,
2011-12-01,0000,-0,-0.0020169,-0.0032658,-0.0053230,0.0022314,-0.0019123,0.0053023,0.0132526,-0.0007062,0.0152003,
2011-12-02,0000,-0,-0.0104214,-0.0072555,-0.0060016,0.0002779,-0.0002411,-0.0019756,0.0058767,-0.0013662,0.0026320,
2011-12-05,0000,-0,-0.0102310,-0.0171873,-0.0203845,0.0108556,0.0101823,0.0093886,-0.0043126,0.0102292,-0.0046273,
2011-12-06,0000,0,0.0020602,0.0040978,0.0109086,-0.0023400,0.0011045,-0.0018812,-0.0062192,0.0007551,-0.0049959,
2011-12-07,0000,-0,-0.0184532,-0.0051182,-0.0071747,-0.0001321,0.0020143,0.0116276,-0.0020165,0.0021652,0.0062323,
2011-12-08,0000,0,0.0120634,0.0002655,-0.0129981,-0.0203476,-0.0215984,-0.0288848,-0.0115705,-0.0213774,-0.0302264,
2011-12-09,0000,-0,-0.0134446,-0.0038250,0.0080213,0.0190679,0.0166031,0.0120851,0.0054025,0.0163898,0.0037134,
2011-12-12,0000,0,0.0042618,0.0019184,-0.0076461,-0.0132414,-0.0151399,-0.0288101,0.0046964,-0.0147312,-0.0037000,
2011-12-13,0000,-0,-0.0055803,0.0014489,0.0037934,-0.0127904,-0.0087621,-0.0241775,-0.0247291,-0.0090558,-0.0296944,
2011-12-14,0000,-0,-0.0134394,-0.0162005,-0.0233540,-0.0157366,-0.0114786,-0.0165369,-0.0001091,-0.0112283,-0.0017680,
2011-12-15,0000,-0,-0.0003510,0.0003051,0.0030213,0.0006690,0.0032326,-0.0019712,-0.0044273,0.0032646,-0.0114962,
2011-12-16,0000,-0,-0.0189296,-0.0222075,-0.0228784,0.0056040,0.0032058,0.0079918,0.0036855,0.0029924,0.0035357,
2011-12-19,0000,0,0.0325588,0.0011962,0.0043992,-0.0127579,-0.0118721,-0.0276678,0.0012387,-0.0116279,-0.0108941,
2011-12-20,0000,0,0.0128569,0.0126104,0.0436146,0.0309517,0.0289616,0.0428456,0.0086958,0.0286244,0.0256589,
2011-12-21,0000,0,0.0095066,-0.0002684,-0.0000187,-0.0099924,0.0019458,-0.0120750,-0.0021050,0.0019860,-0.0082867,
2011-12-22,0000,0,0.0126231,0.0106360,0.0203045,0.0082633,0.0081978,0.0336959,0.0088593,0.0081978,0.0324255,
2011-12-28,0000,0,0.0116725,0.0067790,0.0025654,-0.0135986,-0.0126356,-0.0149480,-0.0115008,-0.0125065,-0.0105223,
2011-12-29,0000,-0,-0.0054445,-0.0053407,-0.0003874,0.0090904,0.0105937,0.0091274,0.0053252,0.0103499,0.0046487,
2012-01-04,0000,0,0.0042331,0.0044188,0.0067159,-0.0001359,0.0001879,0.0001628,0.0010104,0.0002114,0.0035291,
2012-01-05,0000,-0,-0.0037223,-0.0012668,-0.0014535,0.0080529,0.0029351,0.0147259,0.0107069,0.0028339,0.0141836,
2012-01-06,0000,0,0.0036149,-0.0014169,-0.0038728,0.0016304,-0.0025434,0.0027984,0.0044018,-0.0024260,0.0106698,
2012-01-09,0000,0,0.0103067,0.0069663,0.0119559,0.0008743,0.0022566,0.0192634,0.0079278,0.0022955,0.0242579,
2012-01-10,0000,-0,-0.0001000,-0.0020714,0.0012993,0.0095985,0.0088075,0.0095527,-0.0032087,0.0087073,-0.0061080,
2012-01-11,0000,0,0.0033019,-0.0021985,-0.0002268,0.0030471,0.0003095,0.0041507,0.0077663,0.0003559,0.0110274,
2012-01-12,0000,0,0.0021652,-0.0062243,-0.0007018,0.0051162,0.0023311,0.0098532,-0.0034941,0.0018072,0.0007962,
2012-01-18,0000,0,0.0072346,0.0033331,0.0234522,0.0150305,0.0109859,0.0478992,0.0212299,0.0171028,0.0419935,
2012-01-30,0000,0,0.0111484,0.0107169,0.0145894,0.0150181,0.0037852,0.0101287,0.0125134,-0.0020022,0.0093018,
2012-01-31,0000,0,0.0122712,0.0038216,0.0042561,0.0006752,-0.0004572,0.0004891,0.0015335,-0.0008229,0.0069939,
2012-02-01,0000,0,0.0058613,0.0050533,0.0134924,0.0120880,0.0088212,0.0234035,0.0084090,0.0089032,0.0113021,
2012-02-02,0000,0,0.0094250,0.0021251,0.0029355,0.0039900,0.0010939,0.0043276,0.0120632,0.0014854,0.0138729,
2012-02-07,0000,0,0.0123332,0.0131552,0.0206445,0.0007197,0.0020192,0.0010182,0.0036744,0.0020118,0.0056954,
2012-02-08,0000,0,0.0074786,0.0059944,0.0051664,0.0040400,0.0021556,0.0123717,0.0054304,0.0021704,0.0130612,
2012-02-09,0000,-0,-0.0093513,-0.0076746,-0.0061700,0.0038842,0.0014719,0.0032402,-0.0070503,0.0009177,-0.0061247,
2012-02-10,0000,0,0.0110957,0.0080501,0.0063997,-0.0080410,-0.0069341,-0.0210163,0.0082735,-0.0060682,-0.0058538,
2012-02-13,0000,-0,-0.0022565,-0.0067478,-0.0036567,0.0093846,0.0067541,0.0037465,-0.0015436,0.0060978,-0.0079223,
2012-02-14,0000,0,0.0080589,0.0107217,0.0151351,0.0001501,-0.0009404,0.0040854,0.0073792,-0.0005776,0.0106623,
2012-02-15,0000,-0,-0.0033732,-0.0144923,-0.0172230,-0.0054873,-0.0054123,0.0047476,-0.0095175,-0.0058915,0.0005175,
2012-02-16,0000,0,0.0003869,-0.0079234,0.0031237,0.0148724,0.0109054,0.0238598,0.0143836,0.0113765,0.0301620,
2012-02-22,0000,-0,-0.0012921,-0.0056216,-0.0081111,-0.0052503,-0.0033514,-0.0045748,-0.0032763,-0.0033738,-0.0049358,
2012-02-23,0000,0,0.0092616,-0.0015428,0.0027691,0.0080521,0.0042539,0.0014364,0.0101143,0.0043492,0.0059160,
2012-02-24,0000,0,0.0100190,0.0092718,0.0199595,0.0022843,0.0016694,-0.0020765,0.0095398,0.0063693,0.0127703,
2012-02-29,0000,0,0.0042025,-0.0011369,-0.0003819,0.0010583,-0.0000439,0.0008959,-0.0042160,-0.0046123,-0.0131258,
2012-03-01,0000,-0,-0.0051638,-0.0021893,0.0031557,0.0073872,0.0061204,0.0014360,0.0023342,0.0059603,-0.0036055,
2012-03-06,0000,0,0.0133850,0.0071605,-0.0044147,-0.0137992,-0.0156101,-0.0091144,0.0017279,-0.0150664,0.0037357,
2012-03-07,0000,0,0.0074445,0.0039601,0.0102047,0.0086419,0.0068533,0.0152581,0.0107738,0.0068458,0.0211701,
2012-03-08,0000,0,0.0020277,0.0004266,0.0039234,0.0116919,0.0097225,0.0146050,0.0069544,0.0097513,0.0058356,
2012-03-09,0000,-0,-0.0047894,-0.0127807,-0.0111586,0.0059966,0.0036181,0.0106421,0.0046704,0.0035090,0.0095698,
2012-03-12,0000,0,0.0175041,0.0050937,0.0129440,-0.0015685,0.0001605,-0.0102253,0.0048806,0.0008310,-0.0001658,
2012-03-13,0000,0,0.0011017,-0.0009477,0.0115381,0.0184942,0.0178087,0.0224895,0.0126553,0.0172141,0.0176643,
2012-03-14,0000,-0,-0.0014329,-0.0025007,-0.0004482,0.0002795,-0.0011978,-0.0036330,0.0020895,-0.0012767,-0.0026368,
2012-03-15,0000,-0,-0.0020731,-0.0093533,-0.0082781,0.0051172,0.0059318,0.0191729,0.0032402,0.0059748,0.0170195,
2012-03-16,0000,-0,-0.0062694,-0.0086450,-0.0013700,-0.0003633,0.0011181,0.0009646,-0.0004089,0.0011537,-0.0024834,
2012-03-19,0000,-0,-0.0086884,-0.0113149,-0.0089330,0.0074911,0.0039581,0.0074768,0.0012055,0.0038451,0.0018133,
2012-03-20,0000,0,0.0005252,-0.0014433,0.0011576,-0.0013565,-0.0030096,-0.0072324,0.0053648,-0.0028957,0.0011921,
2012-03-21,0000,0,0.0087098,0.0077271,0.0096775,0.0003804,-0.0018747,0.0037741,-0.0073453,-0.0018747,-0.0043055,
2012-03-22,0000,0,0.0007431,0.0010747,0.0020640,-0.0039173,-0.0072589,-0.0060984,0.0037080,-0.0072589,-0.0008065,
2012-03-23,0000,-0,-0.0050677,-0.0133428,-0.0136791,0.0014994,0.0030993,0.0026166,0.0078142,0.0030993,0.0108943,
2012-03-26,0000,0,0.0051296,-0.0004683,0.0077016,0.0175016,0.0136956,0.0140310,0.0107360,0.0137235,0.0075773,
2012-03-27,0000,-0,-0.0095988,-0.0045496,0.0010712,-0.0007115,-0.0028247,-0.0006341,-0.0000704,-0.0028531,-0.0013817,
2012-03-28,0000,-0,-0.0211498,-0.0159044,-0.0210107,-0.0049566,-0.0049661,-0.0126118,-0.0118520,-0.0050733,-0.0178674,
2012-03-29,0000,0,0.0093171,0.0127039,0.0076062,-0.0031014,-0.0016105,0.0017168,0.0076246,-0.0014822,0.0131055,
2012-03-30,0000,-0,-0.0011600,-0.0054662,-0.0089153,-0.0012259,0.0036848,0.0040808,-0.0081110,0.0036635,-0.0062272,
2012-04-02,0000,-0,-0.0385898,-0.0175071,-0.0131493,0.0090169,0.0074487,-0.0004562,0.0108057,0.0074067,-0.0002290,
2012-04-03,0000,0,0.0084234,0.0047789,-0.0158420,-0.0019688,-0.0040046,-0.0160834,-0.0189108,-0.0144339,-0.0375395,
2012-04-10,0000,0,0.0099772,0.0083235,0.0020884,-0.0186747,-0.0173783,-0.0181374,-0.0081188,-0.0170716,-0.0048803,
2012-04-11,0000,0,0.0084155,-0.0008535,0.0008156,0.0083674,0.0073938,0.0162576,0.0009791,0.0071524,0.0092395,
2012-04-12,0000,0,0.0016535,0.0068976,0.0160947,0.0127931,0.0135921,0.0182478,0.0072149,0.0135773,0.0111953,
2012-04-13,0000,-0,-0.0013778,-0.0022639,-0.0075564,-0.0146845,-0.0126326,-0.0185625,-0.0057835,-0.0126544,-0.0053779,
2012-04-16,0000,-0,-0.0078447,-0.0198830,-0.0189813,-0.0076730,-0.0005038,0.0006479,-0.0085109,-0.0005111,-0.0026962,
