date,code,oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),oneDayAfter(open),oneDay(close-open),oneDay(close-close),tc0-tot,tc0-tl1,ic0-ih1,gc0-gl1,gc0-gc1
2010-08-09,0000,-0,-0.0097220,-0.0072398,-1.0000000,-1.0000000,-1.0000000,-0.0024644,0.0139648,0.0063061,0.0182835,0.0017556,
2010-08-10,0000,-0,-0.0036149,-0.0103495,-1.0000000,-1.0000000,-1.0000000,0.0066656,0.0006958,-0.0141667,0.0001338,-0.0005174,
2010-08-11,0000,0,0.0051508,-0.0083323,1.0000000,1.0000000,-1.0000000,0.0133717,-0.0101773,-0.0370728,-0.0202943,-0.0351731,
2010-08-12,0000,0,0.0057783,0.0078299,1.0000000,1.0000000,1.0000000,-0.0020677,-0.0050742,-0.0213033,-0.0045588,-0.0345604,
2010-08-13,0000,0,0.0071702,0.0062509,1.0000000,1.0000000,1.0000000,0.0009250,0.0145624,-0.0112676,0.0023720,-0.0094695,
2010-08-16,0000,0,-0.0039856,-0.0012773,1.0000000,-1.0000000,-1.0000000,-0.0027049,0.0139475,-0.0038499,0.0003521,-0.0039189,
2010-08-17,0000,-0,-0.0068677,-0.0008821,-1.0000000,-1.0000000,-1.0000000,-0.0059803,0.0102079,0.0070606,0.0210976,0.0121643,
2010-08-18,0000,-0,0.0004364,0.0006104,-1.0000000,1.0000000,1.0000000,-0.0001742,-0.0008821,-0.0042334,0.0118813,0.0135081,
2010-08-19,0000,0,0.0015327,-0.0002056,1.0000000,1.0000000,-1.0000000,0.0017379,0.0040056,-0.0229239,-0.0094177,-0.0157210,
2010-08-20,0000,0,0.0047292,0.0060958,1.0000000,1.0000000,1.0000000,-0.0013750,0.0051190,-0.0146668,0.0009611,-0.0209669,
2010-08-23,0000,-0,-0.0054127,-0.0044442,-1.0000000,-1.0000000,-1.0000000,-0.0009642,0.0088918,-0.0106685,0.0032323,-0.0077481,
2010-08-24,0000,-0,-0.0197222,-0.0263229,-1.0000000,-1.0000000,-1.0000000,0.0064315,0.0020830,-0.0361434,-0.0144600,-0.0188426,
2010-08-25,0000,-0,-0.0069677,-0.0061433,-1.0000000,-1.0000000,-1.0000000,-0.0008194,-0.0263229,-0.0012421,0.0081965,-0.0113993,
2010-08-26,0000,0,0.0026311,0.0042950,1.0000000,1.0000000,1.0000000,-0.0016711,-0.0061433,-0.0139992,0.0070568,-0.0044403,
2010-08-27,0000,-0,-0.0072418,0.0023627,-1.0000000,-1.0000000,1.0000000,-0.0096272,0.0073029,-0.0003204,0.0180257,0.0086982,
2010-08-30,0000,-0,-0.0069627,-0.0164017,-1.0000000,-1.0000000,-1.0000000,0.0092867,0.0102013,-0.0165191,0.0087900,0.0016207,
2010-08-31,0000,0,0.0032132,0.0067773,1.0000000,1.0000000,1.0000000,-0.0035884,-0.0158870,-0.0191293,0.0005146,-0.0145426,
2010-09-01,0000,0,-0.0056963,0.0068089,1.0000000,-1.0000000,1.0000000,-0.0125909,0.0118867,0.0220227,0.0364809,0.0290385,
2010-09-02,0000,0,0.0075707,0.0139703,1.0000000,1.0000000,1.0000000,-0.0064902,0.0123173,0.0102318,0.0370425,0.0374002,
2010-09-03,0000,0,0.0014257,0.0076974,1.0000000,1.0000000,1.0000000,-0.0063204,0.0146739,0.0151046,0.0218377,0.0219283,
2010-09-09,0000,0,-0.0013244,0.0069163,1.0000000,-1.0000000,1.0000000,-0.0082981,0.0013898,-0.0005456,0.0107048,0.0111757,
2010-09-10,0000,0,0.0159826,0.0248650,1.0000000,1.0000000,1.0000000,-0.0091089,0.0091558,-0.0042364,0.0075706,0.0096255,
2010-09-13,0000,0,0.0013427,0.0050783,1.0000000,1.0000000,1.0000000,-0.0037547,0.0286691,0.0171107,0.0160264,0.0157946,
2010-09-14,0000,0,0.0013707,0.0038242,1.0000000,1.0000000,1.0000000,-0.0024629,0.0228242,0.0001223,0.0068861,0.0103024,
2010-09-15,0000,-0,-0.0092719,-0.0079101,-1.0000000,-1.0000000,-1.0000000,-0.0013511,0.0100480,-0.0005432,0.0084350,0.0028176,
2010-09-16,0000,0,0.0009058,0.0071804,1.0000000,1.0000000,1.0000000,-0.0063199,-0.0017556,-0.0005861,0.0089183,0.0031654,
2010-09-17,0000,0,0.0014755,0.0034970,1.0000000,1.0000000,1.0000000,-0.0020286,0.0071804,0.0046035,0.0059613,0.0004620,
2010-09-20,0000,-0,-0.0064907,0.0011517,-1.0000000,-1.0000000,1.0000000,-0.0076512,0.0064322,0.0150520,0.0177473,0.0157958,
2010-09-21,0000,-0,0.0001048,0.0007485,-1.0000000,1.0000000,1.0000000,-0.0006442,0.0042189,-0.0040650,0.0115900,0.0124498,
2010-09-23,0000,0,-0.0019029,-0.0043984,1.0000000,-1.0000000,-1.0000000,0.0024846,0.0030649,-0.0170514,-0.0101260,-0.0158957,
2010-09-24,0000,-0,-0.0058072,0.0030422,-1.0000000,-1.0000000,1.0000000,-0.0088764,0.0014265,0.0115193,0.0225304,0.0077394,
2010-09-27,0000,0,-0.0015105,-0.0002564,1.0000000,-1.0000000,-1.0000000,-0.0012537,0.0076091,-0.0048317,0.0091668,0.0151730,
2010-09-28,0000,0,-0.0000922,0.0062433,1.0000000,-1.0000000,1.0000000,-0.0063753,0.0000073,-0.0026979,0.0049665,-0.0008452,
2010-09-29,0000,-0,-0.0026051,-0.0003775,-1.0000000,-1.0000000,-1.0000000,-0.0022267,0.0082066,-0.0029917,0.0110419,0.0022451,
2010-09-30,0000,0,-0.0018073,0.0007763,1.0000000,-1.0000000,1.0000000,-0.0025856,0.0023101,-0.0057122,0.0008237,-0.0056958,
2010-10-01,0000,-0,-0.0018263,0.0002328,-1.0000000,-1.0000000,1.0000000,-0.0020596,0.0047719,-0.0123632,0.0088638,0.0013174,
2010-10-04,0000,0,-0.0021255,-0.0055692,1.0000000,-1.0000000,-1.0000000,0.0034246,0.0030766,-0.0191638,-0.0021020,-0.0036674,
2010-10-05,0000,0,-0.0014727,0.0100917,1.0000000,-1.0000000,1.0000000,-0.0116823,-0.0049071,0.0120675,0.0248805,0.0125005,
2010-10-06,0000,0,-0.0025338,-0.0000133,1.0000000,-1.0000000,-1.0000000,-0.0025205,0.0155395,-0.0091403,0.0166297,0.0197764,
2010-10-07,0000,-0,-0.0075362,-0.0048192,-1.0000000,-1.0000000,-1.0000000,-0.0027040,0.0019689,-0.0064858,0.0027719,-0.0023229,
2010-10-08,0000,-0,-0.0123545,-0.0082465,-1.0000000,-1.0000000,-1.0000000,-0.0040744,-0.0031683,0.0038178,0.0117925,0.0044458,
2010-10-11,0000,-0,-0.0106894,-0.0106969,-1.0000000,-1.0000000,-1.0000000,0.0000073,-0.0067582,-0.0018066,0.0083582,0.0062300,
2010-10-12,0000,0,-0.0012373,0.0020280,1.0000000,-1.0000000,1.0000000,-0.0032719,-0.0092680,0.0020224,0.0066252,0.0039495,
2010-10-13,0000,0,0.0041312,0.0132421,1.0000000,1.0000000,1.0000000,-0.0092331,0.0059297,0.0079632,0.0190052,0.0108480,
2010-10-14,0000,-0,-0.0014101,-0.0012370,-1.0000000,-1.0000000,-1.0000000,-0.0001728,0.0179637,-0.0070461,0.0021213,0.0034418,
2010-10-15,0000,-0,-0.0184665,-0.0179591,-1.0000000,-1.0000000,-1.0000000,-0.0004985,0.0032857,0.0092840,0.0080599,-0.0016239,
2010-10-18,0000,-0,0.0001653,-0.0017785,-1.0000000,1.0000000,-1.0000000,0.0019403,-0.0153526,0.0047931,0.0148475,0.0092006,
2010-10-19,0000,0,0.0161472,0.0096485,1.0000000,1.0000000,1.0000000,0.0065621,-0.0013534,-0.0180554,-0.0074192,-0.0088258,
2010-10-20,0000,0,-0.0005337,0.0008129,1.0000000,-1.0000000,1.0000000,-0.0013478,0.0130849,-0.0022585,0.0156684,-0.0055510,
2010-10-21,0000,0,-0.0001775,0.0045090,1.0000000,-1.0000000,1.0000000,-0.0047078,0.0170233,-0.0040859,0.0114551,0.0121668,
2010-10-22,0000,0,0.0123956,0.0167233,1.0000000,1.0000000,1.0000000,-0.0044013,0.0071339,-0.0011091,0.0100669,0.0041502,
2010-10-25,0000,0,0.0007527,0.0043448,1.0000000,1.0000000,1.0000000,-0.0036078,0.0191068,0.0046008,0.0055920,0.0045208,
2010-10-26,0000,-0,-0.0094934,-0.0062947,-1.0000000,-1.0000000,-1.0000000,-0.0031786,0.0172283,-0.0039002,0.0007591,0.0021592,
2010-10-27,0000,0,0.0046744,0.0075424,1.0000000,1.0000000,1.0000000,-0.0028899,-0.0033735,0.0000919,0.0040002,-0.0026809,
2010-10-28,0000,-0,-0.0073970,-0.0080800,-1.0000000,-1.0000000,-1.0000000,0.0006775,0.0081781,0.0008056,0.0102046,-0.0015712,
2010-10-29,0000,0,0.0043235,0.0110576,1.0000000,1.0000000,1.0000000,-0.0068094,0.0006721,-0.0035056,0.0052060,0.0006845,
2010-11-01,0000,0,-0.0042302,-0.0041931,1.0000000,-1.0000000,-1.0000000,-0.0000370,0.0120564,-0.0050542,0.0039514,0.0005066,
2010-11-02,0000,-0,-0.0121330,-0.0061322,-1.0000000,-1.0000000,-1.0000000,-0.0059642,0.0001486,0.0004539,0.0133381,0.0086380,
2010-11-03,0000,0,0.0043660,0.0076515,1.0000000,1.0000000,1.0000000,-0.0033109,-0.0061322,0.0021218,0.0084310,0.0113359,
2010-11-04,0000,0,0.0005361,0.0108281,1.0000000,1.0000000,1.0000000,-0.0104046,0.0100959,0.0139368,0.0307110,0.0225132,
2010-11-05,0000,-0,-0.0051100,-0.0022252,-1.0000000,-1.0000000,-1.0000000,-0.0028783,0.0155610,-0.0002482,0.0224416,0.0227516,
2010-11-08,0000,0,0.0017678,0.0017820,1.0000000,1.0000000,1.0000000,-0.0000142,0.0011779,-0.0008256,0.0024198,0.0017903,
2010-11-09,0000,-0,-0.0007644,0.0005917,-1.0000000,-1.0000000,1.0000000,-0.0013569,0.0034846,-0.0079283,-0.0034201,-0.0102604,
2010-11-10,0000,-0,-0.0000083,-0.0016214,-1.0000000,-1.0000000,-1.0000000,0.0016105,0.0034909,-0.0054910,0.0080167,-0.0037253,
2010-11-11,0000,-0,-0.0106276,-0.0145382,-1.0000000,-1.0000000,-1.0000000,0.0038545,0.0013879,-0.0091019,0.0075894,0.0001154,
2010-11-12,0000,-0,-0.0057253,-0.0091498,-1.0000000,-1.0000000,-1.0000000,0.0033934,-0.0128559,-0.0165912,-0.0044029,-0.0162607,
2010-11-15,0000,0,0.0093826,0.0086090,1.0000000,1.0000000,1.0000000,0.0007803,-0.0083379,-0.0152835,0.0030641,-0.0131831,
2010-11-16,0000,0,0.0006771,-0.0068645,1.0000000,1.0000000,-1.0000000,0.0074902,0.0102861,-0.0262041,-0.0159631,-0.0177114,
2010-11-17,0000,0,-0.0002535,0.0033694,1.0000000,-1.0000000,1.0000000,-0.0036351,0.0025825,-0.0110177,0.0047430,-0.0162567,
2010-11-18,0000,-0,-0.0046400,0.0027293,-1.0000000,-1.0000000,1.0000000,-0.0073894,0.0066651,0.0112313,0.0174398,0.0153340,
2010-11-19,0000,0,0.0037720,0.0082138,1.0000000,1.0000000,1.0000000,-0.0044786,0.0081085,-0.0034589,0.0133197,0.0176206,
2010-11-22,0000,-0,-0.0071596,-0.0055567,-1.0000000,-1.0000000,-1.0000000,-0.0015940,0.0109422,0.0043760,0.0070126,0.0009601,
2010-11-23,0000,0,0.0023767,-0.0038062,1.0000000,1.0000000,-1.0000000,0.0061595,-0.0006952,-0.0148580,-0.0032607,-0.0160917,
2010-11-24,0000,0,0.0014479,0.0063401,1.0000000,1.0000000,1.0000000,-0.0049234,-0.0032252,0.0129880,0.0178913,0.0004256,
2010-11-30,0000,0,0.0105057,0.0173272,1.0000000,1.0000000,1.0000000,-0.0069418,0.0048934,-0.0131293,0.0058532,-0.0074965,
2010-12-01,0000,0,-0.0014256,0.0076475,1.0000000,-1.0000000,1.0000000,-0.0091431,0.0183261,0.0151877,0.0264744,0.0151815,
2010-12-02,0000,0,-0.0007966,0.0044341,1.0000000,-1.0000000,1.0000000,-0.0052540,0.0183012,0.0081648,0.0285953,0.0335481,
2010-12-03,0000,0,0.0030774,0.0089885,1.0000000,1.0000000,1.0000000,-0.0059647,0.0059555,0.0041945,0.0146157,0.0152199,
2010-12-06,0000,0,-0.0013338,0.0002482,1.0000000,-1.0000000,1.0000000,-0.0015824,0.0096493,0.0004779,0.0051508,0.0013000,
2010-12-07,0000,0,-0.0027678,-0.0000689,1.0000000,-1.0000000,-1.0000000,-0.0026986,0.0033248,-0.0002694,0.0025169,-0.0007845,
2010-12-08,0000,-0,-0.0017707,0.0057175,-1.0000000,-1.0000000,1.0000000,-0.0075312,0.0056642,-0.0055343,0.0040952,0.0042010,
2010-12-09,0000,0,-0.0025095,-0.0040154,1.0000000,-1.0000000,-1.0000000,0.0014999,0.0079805,0.0016433,0.0109489,0.0075020,
2010-12-10,0000,0,-0.0013793,0.0020328,1.0000000,-1.0000000,1.0000000,-0.0034190,-0.0020576,0.0048151,0.0109239,0.0097710,
2010-12-13,0000,-0,-0.0036005,0.0004393,-1.0000000,-1.0000000,1.0000000,-0.0040416,0.0060138,-0.0055240,0.0063525,0.0060139,
2010-12-14,0000,0,0.0001587,0.0018591,1.0000000,1.0000000,1.0000000,-0.0017036,0.0004451,-0.0068767,0.0010068,0.0009584,
2010-12-15,0000,0,0.0013049,0.0029025,1.0000000,1.0000000,1.0000000,-0.0016022,0.0044743,-0.0075003,-0.0023801,-0.0042340,
2010-12-16,0000,0,-0.0011511,0.0040486,1.0000000,-1.0000000,1.0000000,-0.0052208,0.0095409,-0.0021992,0.0071287,0.0010299,
2010-12-17,0000,-0,-0.0105340,-0.0056086,-1.0000000,-1.0000000,-1.0000000,-0.0048980,0.0057225,0.0012448,0.0088913,0.0069780,
2010-12-20,0000,0,0.0028240,0.0066914,1.0000000,1.0000000,1.0000000,-0.0038934,-0.0055641,-0.0006756,0.0057815,0.0033759,
2010-12-21,0000,0,0.0014920,0.0036905,1.0000000,1.0000000,1.0000000,-0.0022067,0.0099107,0.0033026,0.0104336,0.0085206,
2010-12-22,0000,0,0.0008383,0.0043129,1.0000000,1.0000000,1.0000000,-0.0034896,0.0099204,0.0009246,0.0074751,0.0093419,
2010-12-23,0000,-0,-0.0055873,-0.0042625,-1.0000000,-1.0000000,-1.0000000,-0.0013193,0.0072537,-0.0036239,0.0014561,0.0017266,
2010-12-29,0000,0,0.0027728,0.0046655,1.0000000,1.0000000,1.0000000,-0.0019016,0.0029911,-0.0022835,0.0028259,0.0017781,
2010-12-30,0000,0,0.0040557,0.0071987,1.0000000,1.0000000,1.0000000,-0.0031657,0.0070993,-0.0030980,-0.0007155,-0.0005008,
2010-12-31,0000,0,-0.0015878,0.0058502,1.0000000,-1.0000000,1.0000000,-0.0074817,0.0113045,-0.0068756,0.0010496,-0.0017016,
2011-01-03,0000,-0,-0.0053261,-0.0031243,-1.0000000,-1.0000000,-1.0000000,-0.0021949,0.0102667,0.0108229,0.0139008,0.0109996,
2011-01-04,0000,-0,-0.0189921,-0.0170557,-1.0000000,-1.0000000,-1.0000000,-0.0019039,0.0002990,-0.0088056,0.0099040,0.0098882,
2011-01-05,0000,0,0.0019115,0.0041539,1.0000000,1.0000000,1.0000000,-0.0022518,-0.0160824,0.0004885,0.0108886,0.0036739,
2011-01-06,0000,-0,-0.0139513,-0.0114418,-1.0000000,-1.0000000,-1.0000000,-0.0024811,0.0079757,0.0028378,0.0066648,0.0028653,
2011-01-07,0000,0,0.0022488,0.0039874,1.0000000,1.0000000,1.0000000,-0.0017455,-0.0035194,-0.0033960,0.0008415,-0.0039796,
2011-01-10,0000,0,0.0135019,0.0127058,1.0000000,1.0000000,1.0000000,0.0008063,0.0089534,-0.0030135,0.0063398,-0.0032290,
2011-01-11,0000,0,-0.0030128,0.0037524,1.0000000,-1.0000000,1.0000000,-0.0067907,0.0189064,0.0016600,0.0096510,0.0023382,
2011-01-12,0000,-0,-0.0065277,0.0011788,-1.0000000,-1.0000000,1.0000000,-0.0077156,0.0189883,0.0053264,0.0127065,0.0126054,
2011-01-13,0000,0,-0.0014299,-0.0003422,1.0000000,-1.0000000,-1.0000000,-0.0010874,0.0022405,-0.0007458,0.0063174,0.0072288,
2011-01-14,0000,-0,-0.0082688,-0.0053131,-1.0000000,-1.0000000,-1.0000000,-0.0029401,0.0027060,0.0046710,0.0098744,0.0056293,
2011-01-20,0000,0,0.0021319,-0.0075706,1.0000000,1.0000000,-1.0000000,0.0096296,0.0018177,-0.0222092,0.0010467,-0.0115289,
2011-01-21,0000,0,-0.0040010,-0.0007365,1.0000000,-1.0000000,-1.0000000,-0.0032621,-0.0070826,-0.0091317,0.0094207,0.0011143,
2011-01-24,0000,0,-0.0011511,0.0048491,1.0000000,-1.0000000,1.0000000,-0.0060294,0.0062049,-0.0019098,0.0067940,0.0081962,
2011-01-25,0000,0,0.0049892,0.0070895,1.0000000,1.0000000,1.0000000,-0.0021154,0.0071068,-0.0001765,0.0067458,0.0060642,
2011-01-26,0000,0,0.0009657,0.0051349,1.0000000,1.0000000,1.0000000,-0.0041908,0.0070895,0.0073590,0.0120003,0.0044654,
2011-01-27,0000,0,0.0025357,0.0047040,1.0000000,1.0000000,1.0000000,-0.0021786,0.0102336,0.0033572,0.0058251,0.0064330,
2011-01-28,0000,-0,-0.0119882,-0.0037195,-1.0000000,-1.0000000,-1.0000000,-0.0082381,0.0057275,-0.0285646,-0.0141577,-0.0158970,
2011-02-08,0000,-0,-0.0112293,-0.0116179,-1.0000000,-1.0000000,-1.0000000,0.0003841,0.0017286,0.0149336,0.0373480,0.0188967,
2011-02-09,0000,-0,-0.0142035,-0.0192677,-1.0000000,-1.0000000,-1.0000000,0.0049685,-0.0087256,-0.0028612,0.0036718,0.0337199,
2011-02-10,0000,-0,-0.0270097,-0.0263303,-1.0000000,-1.0000000,-1.0000000,-0.0006620,-0.0176630,-0.0030318,0.0052804,-0.0020426,
2011-02-11,0000,0,0.0021714,0.0087053,1.0000000,1.0000000,1.0000000,-0.0065913,-0.0263303,0.0064105,0.0130986,0.0062220,
2011-02-14,0000,0,0.0049083,0.0041803,1.0000000,1.0000000,1.0000000,0.0007311,0.0127592,0.0023499,0.0121893,0.0078435,
2011-02-15,0000,-0,-0.0031401,-0.0010295,-1.0000000,-1.0000000,-1.0000000,-0.0021085,0.0109230,-0.0055343,0.0008358,-0.0008584,
2011-02-16,0000,0,-0.0063140,-0.0033487,1.0000000,-1.0000000,-1.0000000,-0.0029554,0.0169759,0.0043991,0.0087629,0.0029933,
2011-02-17,0000,0,0.0090628,0.0180872,1.0000000,1.0000000,1.0000000,-0.0091906,-0.0021799,0.0011972,0.0081466,0.0092657,
2011-02-18,0000,-0,-0.0031609,-0.0005227,-1.0000000,-1.0000000,-1.0000000,-0.0026369,0.0196826,-0.0004411,0.0089426,0.0049813,
2011-02-24,0000,0,0.0002070,0.0067456,1.0000000,1.0000000,1.0000000,-0.0065830,0.0023871,-0.0086928,0.0050149,-0.0071511,
2011-02-25,0000,0,0.0132649,0.0146559,1.0000000,1.0000000,1.0000000,-0.0014117,0.0067456,0.0128585,0.0194109,0.0094554,
2011-03-01,0000,-0,-0.0064351,-0.0124897,-1.0000000,-1.0000000,-1.0000000,0.0059799,0.0295008,-0.0159676,-0.0007732,0.0001761,
2011-03-02,0000,0,0.0087820,0.0135574,1.0000000,1.0000000,1.0000000,-0.0048411,0.0009408,-0.0157056,0.0017578,-0.0087432,
2011-03-03,0000,-0,-0.0035426,0.0052400,-1.0000000,-1.0000000,1.0000000,-0.0088289,0.0135574,0.0124306,0.0213303,0.0185128,
2011-03-04,0000,-0,-0.0064358,-0.0081032,-1.0000000,-1.0000000,-1.0000000,0.0016541,0.0139759,-0.0063383,0.0066457,0.0096204,
2011-03-07,0000,0,0.0063616,0.0038821,1.0000000,1.0000000,1.0000000,0.0024892,-0.0066676,-0.0190994,-0.0018777,-0.0159068,
2011-03-08,0000,-0,-0.0068948,0.0002594,-1.0000000,-1.0000000,1.0000000,-0.0071561,0.0047292,-0.0105034,0.0134890,0.0005069,
2011-03-09,0000,-0,-0.0129019,-0.0123940,-1.0000000,-1.0000000,-1.0000000,-0.0005017,0.0066194,-0.0086092,0.0099695,0.0074923,
2011-03-10,0000,0,0.0001062,-0.0087630,1.0000000,1.0000000,-1.0000000,0.0087922,-0.0101633,-0.0224915,-0.0132498,-0.0206237,
2011-03-11,0000,-0,-0.0112993,-0.0056103,-1.0000000,-1.0000000,-1.0000000,-0.0056572,-0.0079285,-0.0020622,0.0077207,-0.0120680,
2011-03-14,0000,-0,-0.0314580,-0.0346384,-1.0000000,-1.0000000,-1.0000000,0.0030739,0.0007641,-0.0087524,0.0033940,0.0009874,
2011-03-15,0000,-0,0.0008649,0.0107873,-1.0000000,1.0000000,1.0000000,-0.0100306,-0.0194699,-0.0179543,-0.0035105,-0.0174823,
2011-03-16,0000,0,0.0111304,-0.0050575,1.0000000,1.0000000,-1.0000000,0.0161065,0.0305193,-0.0243616,-0.0033734,-0.0314350,
2011-03-17,0000,0,0.0060705,0.0133488,1.0000000,1.0000000,1.0000000,-0.0073768,0.0030920,-0.0126022,0.0193685,-0.0063986,
2011-03-18,0000,0,0.0054383,0.0086163,1.0000000,1.0000000,1.0000000,-0.0032056,0.0290682,-0.0063662,0.0137585,0.0174561,
2011-03-21,0000,0,-0.0017901,0.0047402,1.0000000,-1.0000000,1.0000000,-0.0065614,0.0182848,0.0098548,0.0170982,0.0189929,
2011-03-22,0000,0,0.0017730,0.0043347,1.0000000,1.0000000,1.0000000,-0.0025729,0.0133779,-0.0058982,0.0093680,0.0112539,
2011-03-23,0000,0,-0.0015519,0.0036519,1.0000000,-1.0000000,1.0000000,-0.0052229,0.0043347,0.0010525,0.0037301,-0.0006474,
2011-03-24,0000,-0,-0.0040625,0.0039476,-1.0000000,-1.0000000,1.0000000,-0.0080418,0.0110116,0.0117380,0.0195547,0.0121329,
2011-03-25,0000,-0,-0.0040839,-0.0067029,-1.0000000,-1.0000000,-1.0000000,0.0026015,0.0069439,0.0009734,0.0122241,0.0123763,
2011-03-28,0000,0,0.0067620,0.0050613,1.0000000,1.0000000,1.0000000,0.0017093,-0.0040664,-0.0116711,0.0000305,0.0004045,
2011-03-29,0000,0,0.0046818,0.0057527,1.0000000,1.0000000,1.0000000,-0.0010772,0.0055034,0.0008198,0.0070105,0.0042745,
2011-03-30,0000,0,-0.0000449,0.0042599,1.0000000,-1.0000000,1.0000000,-0.0043232,0.0143113,0.0071665,0.0173159,0.0136043,
2011-03-31,0000,0,0.0008374,0.0025077,1.0000000,1.0000000,1.0000000,-0.0016745,0.0089217,0.0004027,0.0029717,0.0048196,
2011-04-01,0000,0,0.0090206,0.0165895,1.0000000,1.0000000,1.0000000,-0.0076966,0.0111520,0.0020146,0.0055388,0.0031147,
2011-04-06,0000,0,0.0018963,0.0055877,1.0000000,1.0000000,1.0000000,-0.0037122,0.0223204,-0.0010036,0.0049793,0.0072705,
2011-04-07,0000,0,-0.0011130,-0.0008072,1.0000000,-1.0000000,-1.0000000,-0.0003056,0.0151106,-0.0069417,0.0018148,0.0008249,
2011-04-08,0000,-0,-0.0047836,-0.0016069,-1.0000000,-1.0000000,-1.0000000,-0.0031716,0.0073776,-0.0117968,0.0012122,-0.0055490,
2011-04-11,0000,-0,-0.0122106,-0.0169114,-1.0000000,-1.0000000,-1.0000000,0.0046226,0.0020022,-0.0133682,0.0011476,-0.0068330,
2011-04-12,0000,0,0.0059509,0.0054224,1.0000000,1.0000000,1.0000000,0.0005313,-0.0118854,-0.0175460,-0.0052505,-0.0106608,
2011-04-13,0000,0,0.0017017,0.0025594,1.0000000,1.0000000,1.0000000,-0.0008599,0.0081251,0.0003259,0.0037279,-0.0076460,
2011-04-14,0000,-0,-0.0126759,-0.0097051,-1.0000000,-1.0000000,-1.0000000,-0.0029423,0.0116612,-0.0042859,0.0040547,0.0002739,
2011-04-15,0000,-0,-0.0043697,-0.0004177,-1.0000000,-1.0000000,-1.0000000,-0.0039504,-0.0062146,0.0008934,0.0130789,0.0039934,
2011-04-18,0000,0,-0.0005614,-0.0087897,1.0000000,-1.0000000,-1.0000000,0.0081565,-0.0002547,-0.0123968,-0.0065434,-0.0071870,
2011-04-19,0000,0,0.0123450,0.0198258,1.0000000,1.0000000,1.0000000,-0.0076321,-0.0074735,0.0027359,0.0136521,-0.0053786,
2011-04-20,0000,0,0.0072095,0.0161170,1.0000000,1.0000000,1.0000000,-0.0090534,0.0250815,0.0200998,0.0198367,0.0189573,
2011-04-21,0000,0,-0.0012264,0.0013133,1.0000000,-1.0000000,1.0000000,-0.0025431,0.0288781,0.0060883,0.0136536,0.0185138,
2011-04-27,0000,-0,-0.0053314,-0.0009380,-1.0000000,-1.0000000,-1.0000000,-0.0043893,0.0201685,0.0046239,0.0139489,0.0150554,
2011-04-28,0000,-0,-0.0047314,-0.0036524,-1.0000000,-1.0000000,-1.0000000,-0.0010751,0.0031513,0.0006023,0.0119296,0.0097319,
2011-04-29,0000,-0,-0.0076290,-0.0069069,-1.0000000,-1.0000000,-1.0000000,-0.0007172,-0.0014976,-0.0003654,0.0073408,0.0058301,
2011-05-03,0000,-0,0.0011232,0.0001419,-1.0000000,1.0000000,1.0000000,0.0009814,0.0002336,-0.0123908,-0.0015259,-0.0028453,
2011-05-04,0000,0,0.0097986,0.0079014,1.0000000,1.0000000,1.0000000,0.0019123,0.0058230,-0.0119227,-0.0016329,-0.0120907,
2011-05-05,0000,0,-0.0022836,-0.0046094,1.0000000,-1.0000000,-1.0000000,0.0023152,0.0170825,-0.0118804,-0.0047936,-0.0161186,
2011-05-06,0000,0,0.0037275,0.0064468,1.0000000,1.0000000,1.0000000,-0.0027369,0.0077151,-0.0064685,0.0082301,-0.0053126,
2011-05-09,0000,0,-0.0027673,-0.0013521,1.0000000,-1.0000000,-1.0000000,-0.0014133,0.0089281,-0.0056274,0.0079552,0.0083117,
2011-05-10,0000,-0,-0.0059288,-0.0003193,-1.0000000,-1.0000000,-1.0000000,-0.0056077,0.0043055,0.0074864,0.0136461,0.0124967,
2011-05-11,0000,0,0.0061891,0.0014701,1.0000000,1.0000000,1.0000000,0.0047260,0.0013824,-0.0100455,-0.0046644,-0.0031369,
2011-05-12,0000,-0,-0.0036573,-0.0030056,-1.0000000,-1.0000000,-1.0000000,-0.0006498,0.0021387,-0.0040412,0.0091128,-0.0063100,
2011-05-13,0000,-0,-0.0095369,-0.0106489,-1.0000000,-1.0000000,-1.0000000,0.0011003,0.0048154,-0.0132192,0.0042907,-0.0032218,
2011-05-16,0000,-0,-0.0037325,-0.0031089,-1.0000000,-1.0000000,-1.0000000,-0.0006217,-0.0083564,-0.0284656,-0.0029260,-0.0144268,
2011-05-17,0000,0,0.0066452,0.0067916,1.0000000,1.0000000,1.0000000,-0.0001475,-0.0031089,-0.0161432,0.0012491,-0.0066141,
2011-05-18,0000,-0,-0.0066761,-0.0058429,-1.0000000,-1.0000000,-1.0000000,-0.0008284,0.0101399,0.0111510,0.0165364,0.0083614,
2011-05-19,0000,-0,-0.0121477,-0.0063200,-1.0000000,-1.0000000,-1.0000000,-0.0057911,0.0008411,0.0021818,0.0126600,0.0108812,
2011-05-20,0000,-0,-0.0022624,-0.0102338,-1.0000000,-1.0000000,-1.0000000,0.0078907,-0.0057915,-0.0089501,-0.0023176,-0.0055578,
2011-05-23,0000,0,0.0030126,0.0010392,1.0000000,1.0000000,1.0000000,0.0019754,-0.0086013,-0.0226685,-0.0100959,-0.0199109,
2011-05-24,0000,0,-0.0005970,-0.0033826,1.0000000,-1.0000000,-1.0000000,0.0027762,0.0069970,-0.0088669,0.0025830,-0.0129076,
